first_currency;second_currency;UNIX timestamp;open;high;low;close;volume
BTC;USDT;1,62942E+12;44699.4;47033;43927.7;46760.6;53411.8
BTC;USDT;1,6295E+12;46760.6;49383;46623;49322.5;56850.4
BTC;USDT;1,62959E+12;49322.5;49757;48222;48821.9;46745.1
BTC;USDT;1,62968E+12;48821.9;49500;48050;49239.2;37007.9
BTC;USDT;1,62976E+12;49239.2;50500;49029;49488.9;52462.5
BTC;USDT;1,62985E+12;49488.9;49860;47600;47674;51014.6
BTC;USDT;1,62994E+12;47674;49264.3;47126.3;48973.3;44655.8
BTC;USDT;1,63002E+12;48973.3;49352.8;46250;46843.9;49371.3
BTC;USDT;1,63011E+12;46843.9;49149.9;46348;49069.9;42068.1
BTC;USDT;1,6302E+12;49069.9;49299;48346.9;48895.4;26681.1
BTC;USDT;1,63028E+12;48895.4;49632.3;47762.5;48767.8;32652.3
BTC;USDT;1,63037E+12;48767.8;48888.6;46853;46982.9;40288.4
BTC;USDT;1,63045E+12;46982.9;48246.1;46700;47100.9;48645.5
BTC;USDT;1,63054E+12;47100.9;49156;46512;48810.5;49904.7
BTC;USDT;1,63063E+12;48810.5;50450.1;48584.1;49246.6;54410.8
BTC;USDT;1,63071E+12;49246.6;51000;48316.8;49999.1;59025.6
BTC;USDT;1,6308E+12;49998;50535.7;49370;49915.6;34664.7
BTC;USDT;1,63089E+12;49917.5;51900;49450;51756.9;40544.8
BTC;USDT;1,63097E+12;51756.9;52780;50969.3;52663.9;49249.7
BTC;USDT;1,63106E+12;52666.2;52920;42843.1;46863.7;123049
BTC;USDT;1,63115E+12;46868.6;47341;44412;46048.3;65069.3
BTC;USDT;1,63123E+12;46048.3;47400;45513.1;46395.1;50651.7
BTC;USDT;1,63132E+12;46395.1;47033;44132.3;44850.9;49048.3
BTC;USDT;1,6314E+12;44842.2;45987.9;44722.2;45173.7;30440.4
BTC;USDT;1,63149E+12;45173.7;46460;44742.1;46025.2;32094.3
BTC;USDT;1,63158E+12;46025.2;46880;43370;44940.7;65429.2
BTC;USDT;1,63166E+12;44940.7;47250;44594.4;47111.5;44855.9
BTC;USDT;1,63175E+12;47103.3;48500;46682.3;48121.4;43204.7
BTC;USDT;1,63184E+12;48121.4;48557;47021.1;47737.8;40725.1
BTC;USDT;1,63192E+12;47737.8;48150;46699.6;47300;34461.9
BTC;USDT;1,63201E+12;47300;48843.2;47035.6;48292.7;30906.5
BTC;USDT;1,6321E+12;48292.8;48372.8;46829.2;47241.8;29847.2
BTC;USDT;1,63218E+12;47241.8;47347.2;42500;43015.6;78003.5
BTC;USDT;1,63227E+12;43016.6;43639;39600;40734.4;84534.1
BTC;USDT;1,63236E+12;40734.1;44000.6;40565.4;43543.6;58349.1
BTC;USDT;1,63244E+12;43546.4;44978;43069.1;44865.3;48699.6
BTC;USDT;1,63253E+12;44865.3;45200;40675;42810.6;84113.4
BTC;USDT;1,63261E+12;42810.6;42966.8;41646.3;42670.6;33594.6
BTC;USDT;1,6327E+12;42670.6;43950;40750;43160.9;49880
BTC;USDT;1,63279E+12;43160.9;44350;42098;42147.4;39776.8
BTC;USDT;1,63287E+12;42147.4;42787.4;40888;41026.5;43372.3
BTC;USDT;1,63296E+12;41025;42590;40753.9;41524.3;33511.5
BTC;USDT;1,63305E+12;41524.3;44141.4;41410.2;43824.1;46381.2
BTC;USDT;1,63313E+12;43820;48495;43283;48141.6;66244.9
BTC;USDT;1,63322E+12;48141.6;48336.6;47430.2;47634.9;30509
BTC;USDT;1,63331E+12;47634.9;49228.1;47088;48200;30825.1
BTC;USDT;1,63339E+12;48200;49536.1;46891;49224.9;46796.5
BTC;USDT;1,63348E+12;49224.9;51886.3;49022.4;51472;52125.7
BTC;USDT;1,63356E+12;51472;55750;50382.4;55315;79877.5
BTC;USDT;1,63365E+12;55315;55332.3;53357;53785.2;54917.4
BTC;USDT;1,63374E+12;53785.2;56100;53617.6;53951.4;46160.3
BTC;USDT;1,63382E+12;53955.7;55489;53661.7;54949.7;55177.1
BTC;USDT;1,63391E+12;54949.7;56561.3;54080;54659;89237.8
BTC;USDT;1,634E+12;54659;57839;54415.1;57471.4;52933.2
BTC;USDT;1,63408E+12;57471.4;57680;53879;55996.9;53471.3
BTC;USDT;1,63417E+12;55996.9;57777;54167.2;57367;55808.4
BTC;USDT;1,63426E+12;57370.8;58532.5;56818.1;57347.9;43053.3
BTC;USDT;1,63434E+12;57347.9;62933;56850;61672.4;82512.9
BTC;USDT;1,63443E+12;61672.4;62378.4;60150;60875.6;35467.9
BTC;USDT;1,63452E+12;60875.6;61718.4;58963;61528.3;39099.2
BTC;USDT;1,6346E+12;61528.3;62695.8;59844.4;62009.8;51798.4
BTC;USDT;1,63469E+12;62005.6;64486;61322.2;64280.6;53628.1
BTC;USDT;1,63477E+12;64280.6;67000;63481.4;66001.4;51428.9
BTC;USDT;1,63486E+12;66001.4;66639.7;62000;62193.1;68538.6
BTC;USDT;1,63495E+12;62193.1;63732.4;60000;60688.2;52119.4
BTC;USDT;1,63503E+12;60688.2;61747.6;59562.1;61286.8;27626.9
BTC;USDT;1,63512E+12;61286.8;61500;59510.6;60852.2;31226.6
BTC;USDT;1,63521E+12;60852.2;63710.6;60650;63078.8;36853.8
BTC;USDT;1,63529E+12;63078.8;63293.5;59817.6;60328.8;40217.5
BTC;USDT;1,63538E+12;60328.8;61496;58000;58413.4;62124.5
BTC;USDT;1,63547E+12;58413.4;62499;57820;60575.9;61056.4
BTC;USDT;1,63555E+12;60575.9;62980;60174.8;62253.7;43973.9
BTC;USDT;1,63564E+12;62253.7;62359.2;60673;61859.2;31478.1
BTC;USDT;1,63572E+12;61859.2;62405.3;59945.4;61299.8;39267.6
BTC;USDT;1,63581E+12;61299.8;62437.7;59405;60911.1;44687.7
BTC;USDT;1,6359E+12;60911.1;64270;60624.7;63220;46368.3
BTC;USDT;1,63598E+12;63220.6;63500;60382.8;62896.5;43336.1
BTC;USDT;1,63607E+12;62896.5;63086.3;60677;61395;35930.9
BTC;USDT;1,63616E+12;61395;62595.7;60721;60937.1;31604.5
BTC;USDT;1,63624E+12;60940.2;61560.5;60050;61470.6;25590.6
BTC;USDT;1,63633E+12;61470.6;63286.4;61322.8;63273.6;25515.7
BTC;USDT;1,63642E+12;63273.6;67789;63273.6;67525.8;54442.1
BTC;USDT;1,6365E+12;67525.8;68524.2;66222.4;66947.7;44661.4
BTC;USDT;1,63659E+12;66947.7;69000;62822.9;64882.4;65171.5
BTC;USDT;1,63668E+12;64882.4;65600.1;64100;64774.3;37238
BTC;USDT;1,63676E+12;64774.2;65450.7;62278;64122.2;44490.1
BTC;USDT;1,63685E+12;64122.2;65000;63360.2;64380;22505
BTC;USDT;1,63693E+12;64380;65550.5;63576.3;65519.1;25705.1
BTC;USDT;1,63702E+12;65519.1;66401.8;63400;63606.7;37829.4
BTC;USDT;1,63711E+12;63606.7;63617.3;58574.1;60058.9;77455.2
BTC;USDT;1,63719E+12;60058.9;60840.2;58373;60344.9;46289.4
BTC;USDT;1,63728E+12;60344.9;60976;56474.3;56891.6;62147
BTC;USDT;1,63737E+12;56891.6;58320;55600;58052.2;50715.9
BTC;USDT;1,63745E+12;58057.1;59845;57353;59707.5;33811.6
BTC;USDT;1,63754E+12;59707.5;60029.8;58486.6;58622;31902.2
BTC;USDT;1,63763E+12;58617.7;59444;55610;56247.2;51724.3
BTC;USDT;1,63771E+12;56243.8;58010;55317;57541.3;49917.9
BTC;USDT;1,6378E+12;57541.3;57735;55837;57138.3;39612.1
BTC;USDT;1,63788E+12;57138.3;59398.9;57000;58960.4;42153.5
BTC;USDT;1,63797E+12;58960.4;59150;53500;53726.5;65927.9
BTC;USDT;1,63806E+12;53723.7;55280;53610;54721;29717
BTC;USDT;1,63814E+12;54716.5;57445.1;53256.6;57274.9;36163.7
BTC;USDT;1,63823E+12;57274.9;58866;56666.7;57776.2;40125.3
BTC;USDT;1,63832E+12;57776.2;59177;55875.6;56950.6;49161.1
BTC;USDT;1,6384E+12;56950.6;59053.6;56458;57184.1;44956.6
BTC;USDT;1,63849E+12;57184.1;57375.5;55777.8;56480.3;37574.1
BTC;USDT;1,63858E+12;56484.3;57600;51680;53601.1;58927.7
BTC;USDT;1,63866E+12;53601.1;53859.1;42000.3;49152.5;114203
BTC;USDT;1,63875E+12;49152.5;49699.1;47727.2;49396.3;45580.8
BTC;USDT;1,63884E+12;49396.3;50891.1;47100;50441.9;58571.2
BTC;USDT;1,63892E+12;50441.9;51936.3;50039.7;50588.9;38253.5
BTC;USDT;1,63901E+12;50588.9;51200;48600;50471.2;38425.9
BTC;USDT;1,63909E+12;50471.2;50797.8;47320;47545.6;37692.7
BTC;USDT;1,63918E+12;47535.9;50125;46852;47140.5;44233.6
BTC;USDT;1,63927E+12;47140.5;49485.7;46751;49390;28889.2
BTC;USDT;1,63935E+12;49390;50777;48638;50053.9;26017.9
BTC;USDT;1,63944E+12;50053.9;50190;45672.8;46702.8;50869.5
BTC;USDT;1,63953E+12;46702.8;48700.4;46290;48343.3;39956
BTC;USDT;1,63961E+12;48336.9;49500;46547;48865;51629.2
BTC;USDT;1,6397E+12;48865;49436.4;47511;47632.4;31949.9
BTC;USDT;1,63979E+12;47632.4;47996;45456;46131.2;43104.5
BTC;USDT;1,63987E+12;46133.8;47392.4;45500;46834.5;25020.1
BTC;USDT;1,63996E+12;46834.5;48300;46406.9;46681.2;29305.7
BTC;USDT;1,64004E+12;46681.2;47537.6;45558.9;46914.2;35848.5
BTC;USDT;1,64013E+12;46914.2;49329;46630;48889.9;37713.9
BTC;USDT;1,64022E+12;48887.6;49576.1;48421.9;48588.2;27004.2
BTC;USDT;1,6403E+12;48588.2;51375;47920.4;50838.8;35192.5
BTC;USDT;1,64039E+12;50838.8;51810;50384.4;50820;31684.8
BTC;USDT;1,64048E+12;50820;51156.2;50142.3;50399.7;19135.5
BTC;USDT;1,64056E+12;50399.7;51280;49412;50775.5;22569.9
BTC;USDT;1,64065E+12;50775.5;52088;50449;50701.4;28783.6
BTC;USDT;1,64074E+12;50701.4;50704.1;47313;47543.7;45853.3
BTC;USDT;1,64082E+12;47543.7;48139.1;46097;46464.7;39498.9
BTC;USDT;1,64091E+12;46464.7;47900;45900;47120.9;30352.3
BTC;USDT;1,641E+12;47120.9;48548.3;45678;46216.9;34938
BTC;USDT;1,64108E+12;46216.9;47954.6;46208.4;47722.6;19604.5
BTC;USDT;1,64117E+12;47722.7;47990;46654;47286.2;18340.5
BTC;USDT;1,64125E+12;47286.2;47570;45696;46446.1;27662.1
BTC;USDT;1,64134E+12;46446.1;47557.5;45500;45832;35491.4
BTC;USDT;1,64143E+12;45832;47070;42500;43451.1;51784.1
BTC;USDT;1,64151E+12;43451.1;43816;42430.6;43082.3;38880.4
BTC;USDT;1,6416E+12;43082.3;43145.8;40610;41566.5;54836.5
BTC;USDT;1,64169E+12;41566.5;42300;40501;41679.7;32952.7
BTC;USDT;1,64177E+12;41679.7;42786.7;41200;41864.6;22724.4
BTC;USDT;1,64186E+12;41864.6;42248.5;39650;41822.5;50729.2
BTC;USDT;1,64195E+12;41822.5;43100;41268.9;42729.3;37296.4
BTC;USDT;1,64203E+12;42729.3;44322;42450;43902.7;33943.3
BTC;USDT;1,64212E+12;43902.6;44500;42311.2;42560.1;34910.9
BTC;USDT;1,6422E+12;42558.4;43448.8;41725.9;43060;32640.9
BTC;USDT;1,64229E+12;43060;43800;42555;43084.3;21936.1
BTC;USDT;1,64238E+12;43084.3;43475;42581.8;43071.7;20602.4
BTC;USDT;1,64246E+12;43071.7;43176.2;41540.4;42201.6;27562.1
BTC;USDT;1,64255E+12;42201.6;42691;41250;42352.1;29324.1
BTC;USDT;1,64264E+12;42352.1;42559.1;41138.6;41660;31685.7
BTC;USDT;1,64272E+12;41660;43505;40553.3;40680.9;42330.3
BTC;USDT;1,64281E+12;40680.9;41100;35440.4;36445.3;88860.9
BTC;USDT;1,6429E+12;36445.3;36835.2;34008;35071.4;90471.3
BTC;USDT;1,64298E+12;35071.4;36499;34601;36244.6;44279.5
BTC;USDT;1,64307E+12;36244.6;37550;32917.2;36660.4;91904.8
BTC;USDT;1,64316E+12;36660.4;37545.1;35701;36958.3;49232.4
BTC;USDT;1,64324E+12;36958.3;38920;36234.6;36809.3;69830.2
BTC;USDT;1,64333E+12;36807.2;37234.5;35507;37160.1;53020.9
BTC;USDT;1,64341E+12;37160.1;38000;36155;37716.6;42154.3
BTC;USDT;1,6435E+12;37716.6;38720.7;37268.4;38166.8;26129.5
BTC;USDT;1,64359E+12;38166.8;38359.3;37351.6;37881.8;21430.7
BTC;USDT;1,64367E+12;37881.8;38744;36632.6;38466.9;36855.2
BTC;USDT;1,64376E+12;38466.9;39265.2;38000;38694.6;34574.4
BTC;USDT;1,64385E+12;38694.6;38855.9;36586.9;36896.4;35794.7
BTC;USDT;1,64393E+12;36896.4;37387;36250;37311.6;32081.1
BTC;USDT;1,64402E+12;37312;41772.3;37026.7;41574.2;64704
BTC;USDT;1,64411E+12;41571.7;41913.7;40843;41382.6;32532.3
BTC;USDT;1,64419E+12;41382.6;42656;41116.6;42380.9;22405.2
BTC;USDT;1,64428E+12;42380.9;44500.5;41645.9;43840;51060.6
BTC;USDT;1,64436E+12;43840;45492;42666;44043;64880.3
BTC;USDT;1,64445E+12;44043;44799;43117.9;44372.7;34428.2
BTC;USDT;1,64454E+12;44372.7;45821;43174;43495.4;62357.3
BTC;USDT;1,64462E+12;43495.4;43920;41938.5;42373.7;44975.2
BTC;USDT;1,64471E+12;42373.7;43079.5;41688.9;42217.9;26556.9
BTC;USDT;1,6448E+12;42217.9;42760;41870;42053.7;17732.1
BTC;USDT;1,64488E+12;42053.6;42842.4;41550.6;42535.9;34010.1
BTC;USDT;1,64497E+12;42535.9;44751.4;42427;44544.9;38095.2
BTC;USDT;1,64506E+12;44544.9;44550;43307;43873.6;28471.9
BTC;USDT;1,64514E+12;43873.6;44164.7;40073.2;40515.7;47246
BTC;USDT;1,64523E+12;40515.7;40959.9;39450;39974.4;43845.9
BTC;USDT;1,64532E+12;39974.4;40444.3;39639;40079.2;18042.1
BTC;USDT;1,6454E+12;40079.2;40125.4;38000;38386.9;33439.3
BTC;USDT;1,64549E+12;38386.9;39494.4;36800;37008.2;62347.7
BTC;USDT;1,64557E+12;37008.2;38429;36350;38230.3;53785.9
BTC;USDT;1,64566E+12;38230.3;39249.9;37036.8;37250;43560.7
BTC;USDT;1,64575E+12;37250;39843;34322.3;38327.2;120476
BTC;USDT;1,64583E+12;38328.7;39683.5;38014.4;39219.2;56574.6
BTC;USDT;1,64592E+12;39219.2;40348.4;38573.2;39116.7;29361.3
BTC;USDT;1,64601E+12;39116.7;39855.7;37000;37699.1;46229.4
BTC;USDT;1,64609E+12;37699.1;44225.8;37450.2;43160;73945.6
BTC;USDT;1,64618E+12;43160;44949;42810;44421.2;61743.1
BTC;USDT;1,64627E+12;44421.2;45400;43334.1;43893;57782.7
BTC;USDT;1,64635E+12;43893;44101.1;41832.3;42454;50940.6
BTC;USDT;1,64644E+12;42454;42527.3;38550;39148.7;61964.7
BTC;USDT;1,64652E+12;39148.6;39613.2;38407.6;39398;30363.1
BTC;USDT;1,64661E+12;39398;39693.9;38088.6;38420.8;39677.3
BTC;USDT;1,6467E+12;38420.8;39547.6;37155;37988;63941.2
BTC;USDT;1,64678E+12;37988;39362.1;37867.6;38730.6;55528.4
BTC;USDT;1,64687E+12;38730.6;42594.1;38656.4;41941.7;67392.6
BTC;USDT;1,64696E+12;41941.7;42039.6;38539.7;39422;71950.3
BTC;USDT;1,64704E+12;39422;40236.3;38223.6;38729.6;59018.8
BTC;USDT;1,64713E+12;38729.6;39486.7;38660.5;38807.4;24034.4
BTC;USDT;1,64722E+12;38807.4;39310;37578.5;37777.3;32791.8
BTC;USDT;1,6473E+12;37777.4;39947.1;37555;39671.4;46945.5
BTC;USDT;1,64739E+12;39671.4;39887.6;38098.3;39280.3;46015.6
BTC;USDT;1,64748E+12;39280.3;41718;38828.5;41114;88120.8
BTC;USDT;1,64756E+12;41114;41478.8;40500;40917.9;37189.4
BTC;USDT;1,64765E+12;40917.9;42325;40135;41757.5;45408
BTC;USDT;1,64773E+12;41757.5;42400;41499.3;42201.1;29067.2
BTC;USDT;1,64782E+12;42201.1;42296.3;40911;41262.1;30653.3
BTC;USDT;1,64791E+12;41262.1;41544.2;40467.9;41002.2;39426.2
BTC;USDT;1,64799E+12;41002.3;43361;40875.5;42364.1;59454.9
BTC;USDT;1,64808E+12;42364.1;43026;41751.5;42882.8;40828.9
BTC;USDT;1,64817E+12;42882.8;44220.9;42560.5;43991.5;56195.1
BTC;USDT;1,64825E+12;43991.5;45094.1;43579;44313.2;54614.4
BTC;USDT;1,64834E+12;44313.2;44793;44072;44511.3;23041.6
BTC;USDT;1,64843E+12;44511.3;46999;44421.5;46827.8;41874.9
BTC;USDT;1,64851E+12;46827.8;48189.8;46663.6;47122.2;58949.3
BTC;USDT;1,6486E+12;47122.2;48096.5;46950.9;47434.8;36772.3
BTC;USDT;1,64868E+12;47434.8;47700.2;46445.4;47068;40947.2
BTC;USDT;1,64877E+12;47068;47600;45200;45510.3;48645.1
BTC;USDT;1,64886E+12;45510.4;46720.1;44200;46283.5;56271.1
BTC;USDT;1,64894E+12;46283.5;47213;45620;45811;37073.5
BTC;USDT;1,64903E+12;45811;47444.1;45530.9;46407.4;33394.7
BTC;USDT;1,64912E+12;46407.4;46890.7;45118;46580.5;44641.9
BTC;USDT;1,6492E+12;46580.5;47200;45353.8;45497.6;42192.8
BTC;USDT;1,64929E+12;45497.5;45507.1;43121;43170.5;60849.3
BTC;USDT;1,64938E+12;43170.5;43901;42727.4;43444.2;37396.5
BTC;USDT;1,64946E+12;43444.2;43970.6;42107.1;42252;42375
BTC;USDT;1,64955E+12;42252;42800;42125.5;42754;17891.7
BTC;USDT;1,64964E+12;42754;43410.3;41868;42158.9;22771.1
BTC;USDT;1,64972E+12;42158.9;42414.7;39200;39530.4;63560.4
BTC;USDT;1,64981E+12;39530.4;40699;39254.6;40074.9;57751
BTC;USDT;1,64989E+12;40074.9;41561.3;39588.5;41147.8;41342.3
BTC;USDT;1,64998E+12;41147.8;41500;39551.9;39942.4;36807
BTC;USDT;1,65007E+12;39942.4;40870.4;39766.4;40551.9;24026.4
BTC;USDT;1,65015E+12;40551.9;40709.4;39991.6;40378.7;15805.4
BTC;USDT;1,65024E+12;40378.7;40595.7;39546.2;39678.1;19988.5
BTC;USDT;1,65033E+12;39678.1;41116.7;38536.5;40801.1;54243.5
BTC;USDT;1,65041E+12;40801.1;41760;40571;41493.2;35788.9
BTC;USDT;1,6505E+12;41493.2;42199;40820;41358.2;40877.4
BTC;USDT;1,65059E+12;41358.2;42976;39751;40480;59316.3
BTC;USDT;1,65067E+12;40480;40795.1;39177;39709.2;46664
BTC;USDT;1,65076E+12;39709.2;39980;39285;39441.6;20291.4
BTC;USDT;1,65084E+12;39441.6;39940;38929.6;39450.1;26703.6
BTC;USDT;1,65093E+12;39450.1;40616;38200;40426.1;63037.1
BTC;USDT;1,65102E+12;40426.1;40797.3;37702.3;38112.6;66650.3
BTC;USDT;1,6511E+12;38112.6;39474.7;37881.3;39235.7;57083.1
BTC;USDT;1,65119E+12;39235.7;40372.6;38881.4;39742.1;56086.7
BTC;USDT;1,65128E+12;39742.1;39925.2;38175;38596.1;51453.7
BTC;USDT;1,65136E+12;38596.1;38795.4;37578.2;37630.8;35321.2
BTC;USDT;1,65145E+12;37630.8;38675;37386.4;38468.4;38812.2
BTC;USDT;1,65154E+12;38468.4;39167.3;38052;38525.2;53200.9
BTC;USDT;1,65162E+12;38525.2;38651.5;37517.8;37728.9;40316.5
BTC;USDT;1,65171E+12;37728.9;40023.8;37670;39690;62574.6
BTC;USDT;1,6518E+12;39690;39845.5;35571.9;36553;88722.4
BTC;USDT;1,65188E+12;36553;36675.6;35258;36013.8;68437.8
BTC;USDT;1,65197E+12;36013.8;36146.3;34785;35472.4;34281.7
BTC;USDT;1,65205E+12;35472.4;35514.2;33713.9;34038.4;72445.6
BTC;USDT;1,65214E+12;34038.4;34243.1;30033.3;30076.3;191877
BTC;USDT;1,65223E+12;30074.2;32659;29730.4;31017.1;165532
BTC;USDT;1,65231E+12;31017.1;32162.6;27785;29103.9;207064
BTC;USDT;1,6524E+12;29103.9;30243;26700;29029.8;204507
BTC;USDT;1,65249E+12;29029.7;31083.4;28751.7;29287.1;97872.4
BTC;USDT;1,65257E+12;29287.1;30343.3;28630;30086.7;51095.9
BTC;USDT;1,65266E+12;30086.7;31460;29480;31328.9;46275.7
BTC;USDT;1,65275E+12;31328.9;31328.9;29087;29874;73082.2
BTC;USDT;1,65283E+12;29874;30788.4;29450.4;30444.9;56724.1
BTC;USDT;1,65292E+12;30444.9;30710;28654.5;28715.3;59749.2
BTC;USDT;1,653E+12;28715.3;30545.2;28691.4;30319.2;67877.4
BTC;USDT;1,65309E+12;30319.2;30777.3;28730;29201;60517.3
BTC;USDT;1,65318E+12;29201;29656.2;28947.3;29445.1;20987.1
BTC;USDT;1,65326E+12;29445.1;30488;29255.1;30293.9;36159
BTC;USDT;1,65335E+12;30293.9;30670.5;28866.3;29109.2;63901.5
BTC;USDT;1,65344E+12;29109.1;29845.9;28669;29654.6;59443
BTC;USDT;1,65352E+12;29654.6;30223.7;29294.2;29542.2;59537.4
BTC;USDT;1,65361E+12;29542.1;29886.6;28019.6;29201.3;94581.7
BTC;USDT;1,6537E+12;29201.3;29397.7;28282.9;28629.8;90998.5
BTC;USDT;1,65378E+12;28629.8;29266;28450;29031.3;34479.4
BTC;USDT;1,65387E+12;29031.3;29587.8;28839.2;29468.1;27567.3
BTC;USDT;1,65396E+12;29468.1;32222;29299.6;31734.2;96785.9
BTC;USDT;1,65404E+12;31734.2;32399;31200;31801;62433.1
BTC;USDT;1,65413E+12;31801.1;31983;29301;29805.8;103396
BTC;USDT;1,65421E+12;29805.8;30689;29594.6;30452.6;56961.4
BTC;USDT;1,6543E+12;30452.6;30699;29282.4;29700.2;54067.4
BTC;USDT;1,65439E+12;29700.2;29988.9;29485;29864;25617.9
BTC;USDT;1,65447E+12;29864;30189;29531.4;29919.2;23139.9
BTC;USDT;1,65456E+12;29919.2;31765.6;29890.2;31373.1;68836.9
BTC;USDT;1,65465E+12;31373.1;31589.6;29219;31125.3;110675
BTC;USDT;1,65473E+12;31125.3;31327.2;29843.9;30204.8;68542.6
BTC;USDT;1,65482E+12;30204.8;30700;29944.1;30109.9;46291.2
BTC;USDT;1,65491E+12;30109.9;30382.8;28850;29091.9;76204.2
BTC;USDT;1,65499E+12;29091.9;29440.4;28100;28424.7;65901.4
BTC;USDT;1,65508E+12;28424.7;28545;26560;26574.5;92474.6
BTC;USDT;1,65516E+12;26574.5;26895.8;21925.8;22487.4;254611
BTC;USDT;1,65525E+12;22485.3;23362.9;20846;22136.4;187202
BTC;USDT;1,65534E+12;22136.4;22800;20111.6;22583.7;200774
BTC;USDT;1,65542E+12;22583.7;22995.7;20232;20401.3;99673.6
BTC;USDT;1,65551E+12;20400.6;21365.4;20246.7;20468.8;86694.3
BTC;USDT;1,6556E+12;20468.8;20792.1;17622;18970.8;196442
BTC;USDT;1,65568E+12;18970.8;20815.9;17960.4;20574;128321
BTC;USDT;1,65577E+12;20574;21090;19637;20573.9;109029
BTC;USDT;1,65586E+12;20573.9;21723;20348.4;20723.5;104371
BTC;USDT;1,65594E+12;20723.5;20900;19770.5;19988;92134
BTC;USDT;1,65603E+12;19988;21233;19890.1;21110.1;83127.1
BTC;USDT;1,65612E+12;21110.1;21558.4;20736.7;21237.7;77430.4
BTC;USDT;1,6562E+12;21237.7;21614.5;20906.6;21491.2;51431.7
BTC;USDT;1,65629E+12;21491.2;21888;20964.7;21038.1;53278.1
BTC;USDT;1,65637E+12;21038.1;21539.8;20510;20742.6;64475
BTC;USDT;1,65646E+12;20742.6;21212.1;20202;20281.3;63801.1
BTC;USDT;1,65655E+12;20281.3;20432.3;19854.9;20123;77309
BTC;USDT;1,65663E+12;20123;20179.1;18626;19942.2;93846.6
BTC;USDT;1,65672E+12;19942.2;20918.3;18975;19279.8;111845
BTC;USDT;1,65681E+12;19279.8;19467.4;18977;19252.8;46180.3
BTC;USDT;1,65689E+12;19252.8;19647.6;18781;19315.8;51087.5
BTC;USDT;1,65698E+12;19315.8;20354;19055.3;20236.7;74814
BTC;USDT;1,65707E+12;20236.7;20750;19304.4;20175.8;96041.1
BTC;USDT;1,65715E+12;20175.8;20675.2;19761.2;20564.5;82439.6
BTC;USDT;1,65724E+12;20564.5;21838.1;20251.7;21625;85014.6
BTC;USDT;1,65732E+12;21625;22527.4;21189.3;21594.8;403082
BTC;USDT;1,65741E+12;21594.8;21980;21322.1;21591.8;178418
BTC;USDT;1,6575E+12;21592.2;21607.7;20655;20862.5;192188
BTC;USDT;1,65758E+12;20861.1;20868.5;19875.2;19963.6;137535
BTC;USDT;1,65767E+12;19963.6;20059.4;19240;19328.8;139506
BTC;USDT;1,65776E+12;19331.3;20366.6;18910.9;20234.9;209250
BTC;USDT;1,65784E+12;20234.9;20900;19616.1;20588.8;174809
BTC;USDT;1,65793E+12;20588.8;21200;20382.3;20830;143343
BTC;USDT;1,65802E+12;20830;21588.9;20478.6;21195.6;121012
BTC;USDT;1,6581E+12;21195.6;21684.5;20750;20798.2;118229
BTC;USDT;1,65819E+12;20799.6;22777.6;20762.4;22432.6;239943
BTC;USDT;1,65828E+12;22432.6;23800;21579.5;23396.6;263771
BTC;USDT;1,65836E+12;23398.5;24276.7;22906.2;23223.3;238762
BTC;USDT;1,65845E+12;23223.3;23442.8;22341.5;23152.2;184818
BTC;USDT;1,65853E+12;23152.2;23756.5;22500;22717.8;166740
BTC;USDT;1,65862E+12;22684.8;23000.8;21934.6;22451.1;122138
BTC;USDT;1,65871E+12;22448.6;23014.6;22257.2;22579.7;115190
BTC;USDT;1,65879E+12;22577.1;22666;21250;21310.9;180345
BTC;USDT;1,65888E+12;21310.9;21347.8;20706.5;21254.7;177817
BTC;USDT;1,65897E+12;21254.7;23112.6;21042.5;22952.4;210971
BTC;USDT;1,65905E+12;22954.3;24199.7;22582.1;23842.9;236029
BTC;USDT;1,65914E+12;23845.2;24442.7;23414;23773.8;198298
BTC;USDT;1,65923E+12;23777.3;24668;23502.2;23643.5;151060
BTC;USDT;1,65931E+12;23644.6;24194.8;23227.3;23293.3;127743
BTC;USDT;1,6594E+12;23296.4;23509.7;22850;23268;144210
BTC;USDT;1,65948E+12;23266.9;23459.9;22654.4;22987.8;158073
BTC;USDT;1,65957E+12;22985.9;23647.7;22681.2;22818.4;145949
BTC;USDT;1,65966E+12;22816.9;23223.3;22400;22623;154855
BTC;USDT;1,65974E+12;22622.4;23472.9;22586.9;23312.4;175252
BTC;USDT;1,65983E+12;23313.6;23354.4;22909.5;22954.2;83911.8
BTC;USDT;1,65992E+12;22954.2;23402;22844.6;23174.4;88890
BTC;USDT;1,66E+12;23174.4;24245;23154.2;23810;170958
BTC;USDT;1,66009E+12;23811;23933.2;22865;23149.9;143183
BTC;USDT;1,66018E+12;23151.3;24226;22664.7;23954.1;208917
BTC;USDT;1,66026E+12;23954.1;24918.5;23852.1;23934.4;249760
BTC;USDT;1,66035E+12;23933.1;24456.5;23583;24403.7;174208
BTC;USDT;1,66044E+12;24401.7;24888;24291.2;24441.4;152852
BTC;USDT;1,66052E+12;24443.1;25047.6;24144;24305.2;151206
BTC;USDT;1,66061E+12;24305.2;25211.3;23773.2;24094.8;242540
BTC;USDT;1,66069E+12;24093;24247.5;23671.2;23854.7;179325
BTC;USDT;1,66078E+12;23856.2;24446.7;23180.4;23342.7;210669
