Date;MarketCap;TradeVolume;ClosePrice
13/04/2021;1,11853E+12;55994600000;59911
14/04/2021;1,18774E+12;71993100000;63576.7
15/04/2021;1,17341E+12;80157100000;62807.1
16/04/2021;1,17956E+12;60495400000;63179.8
17/04/2021;1,1496E+12;86260700000;61497.3
18/04/2021;1,12559E+12;63808200000;60273.9
19/04/2021;1,05362E+12;1,02066E+11;56288.9
20/04/2021;1,04315E+12;66156300000;55721.2
21/04/2021;1,05515E+12;68166800000;56294.7
22/04/2021;1,0127E+12;56115400000;54190.1
23/04/2021;9,71175E+11;77897400000;51965.6
24/04/2021;9,56744E+11;91138200000;51191.1
25/04/2021;9,37015E+11;49296300000;50133.1
26/04/2021;9,15534E+11;46233400000;48981.4
27/04/2021;1,00839E+12;60226900000;53978.8
28/04/2021;1,02762E+12;48468600000;54991.8
29/04/2021;1,02463E+12;48072900000;54810.6
30/04/2021;1,00197E+12;46958000000;53596.7
01/05/2021;1,08272E+12;53879000000;57828.5
02/05/2021;1,0809E+12;43967100000;57813
03/05/2021;1,05785E+12;39072700000;56600.7
04/05/2021;1,06957E+12;54132500000;57200.3
05/05/2021;9,99775E+11;71296800000;53464.4
06/05/2021;1,07097E+12;72158400000;57432.1
07/05/2021;1,0568E+12;87510800000;56507.8
08/05/2021;1,07283E+12;68154800000;57361.6
09/05/2021;1,09927E+12;66812200000;58771.9
10/05/2021;1,0889E+12;67906300000;58213.9
11/05/2021;1,04571E+12;76673000000;55901.7
12/05/2021;1,06499E+12;67726700000;56929
13/05/2021;9,35513E+11;75523900000;50004.8
14/05/2021;9,34965E+11;1,04204E+11;49972.8
15/05/2021;9,35963E+11;56820200000;49913.3
16/05/2021;8,75321E+11;62896900000;46780.9
17/05/2021;8,71696E+11;70636500000;46585.1
18/05/2021;8,19257E+11;84054900000;43780.8
19/05/2021;8,00545E+11;65037100000;43091
20/05/2021;6,97785E+11;1,41151E+11;37287.4
21/05/2021;7,59679E+11;95001800000;40437.7
22/05/2021;6,98763E+11;88706000000;37339.6
23/05/2021;7,02144E+11;61178900000;37520.3
24/05/2021;6,54559E+11;84358000000;34977.5
25/05/2021;7,23143E+11;71163200000;38642.4
26/05/2021;7,15249E+11;48724800000;38210.8
27/05/2021;7,37669E+11;47026400000;39406.9
28/05/2021;7,23137E+11;40836800000;38642.9
29/05/2021;6,68522E+11;49991600000;35710.2
30/05/2021;6,5424E+11;43184000000;34775.1
31/05/2021;6,68664E+11;30650300000;35714.8
01/06/2021;6,99139E+11;37950800000;37340.7
02/06/2021;6,88726E+11;33536900000;36680.1
03/06/2021;7,04531E+11;31240700000;37685.7
04/06/2021;7,33151E+11;33396700000;39151.3
05/06/2021;6,91747E+11;39345500000;36938.7
06/06/2021;6,62913E+11;34068200000;35547
07/06/2021;6,71131E+11;27689300000;35834.5
08/06/2021;6,26527E+11;33345500000;33451.4
09/06/2021;6,29019E+11;46727500000;33557.2
10/06/2021;7,05293E+11;54511400000;37553.6
11/06/2021;6,91682E+11;42952500000;36903.3
12/06/2021;6,98528E+11;36358000000;37289.4
13/06/2021;6,68149E+11;35710200000;35666.1
14/06/2021;7,33403E+11;38185600000;39147.7
15/06/2021;7,61104E+11;45836400000;40624.5
16/06/2021;7,56522E+11;36706200000;40378.2
17/06/2021;7,18016E+11;36563400000;38321.5
18/06/2021;7,15652E+11;36330200000;38193.6
19/06/2021;6,73762E+11;35162600000;35881.1
20/06/2021;6,66901E+11;28859000000;35581.6
21/06/2021;6,70634E+11;35609100000;35787.1
22/06/2021;5,98336E+11;51873900000;31711.9
23/06/2021;6,0658E+11;57443000000;32507.7
24/06/2021;6,31635E+11;39798200000;33702.6
25/06/2021;6,5034E+11;31862100000;34675.4
26/06/2021;5,98703E+11;38635200000;31943.1
27/06/2021;6,00235E+11;36873100000;32024
28/06/2021;6,49262E+11;34335500000;34607.3
29/06/2021;6,47741E+11;32453800000;34556.8
30/06/2021;6,74231E+11;35121300000;35969
01/07/2021;6,602E+11;31024200000;35171.5
02/07/2021;6,29864E+11;29129600000;33677.6
03/07/2021;6,33684E+11;25084000000;33950.8
04/07/2021;6,50382E+11;22986100000;34729.9
05/07/2021;6,63572E+11;22727900000;35394.2
06/07/2021;6,36062E+11;25894800000;33928.1
07/07/2021;6,40406E+11;26106900000;34150
08/07/2021;6,36247E+11;23692200000;33932.3
09/07/2021;6,17862E+11;29065600000;32933.6
10/07/2021;6,37E+11;24282100000;33971.3
11/07/2021;6,32186E+11;20558300000;33704.5
12/07/2021;6,43336E+11;17798800000;34299.9
13/07/2021;6,23351E+11;21683900000;33262.7
14/07/2021;6,13002E+11;19932500000;32676.4
15/07/2021;6,16691E+11;21779100000;32878.5
16/07/2021;5,95342E+11;21557700000;31726
17/07/2021;5,88495E+11;22671900000;31399.7
18/07/2021;5,92582E+11;17715500000;31588.7
19/07/2021;5,97872E+11;17742100000;31919.4
20/07/2021;5,80252E+11;20095500000;30928.2
21/07/2021;5,61743E+11;23000300000;29971.9
22/07/2021;6,05357E+11;29070700000;32383.8
23/07/2021;6,07622E+11;19741600000;32409.5
24/07/2021;6,27747E+11;22937400000;33455.6
25/07/2021;6,42013E+11;22120300000;34213.6
26/07/2021;6,64681E+11;20929100000;35456.1
27/07/2021;7,01921E+11;53550500000;37281.9
28/07/2021;7,32312E+11;36401300000;39076.6
29/07/2021;7,51371E+11;41369100000;40031.2
30/07/2021;7,50408E+11;28717400000;39977.8
31/07/2021;7,86532E+11;35530500000;41936.3
01/08/2021;7,84039E+11;28437900000;41754.2
02/08/2021;7,47404E+11;28555200000;39914.8
03/08/2021;7,3744E+11;28057500000;39278.8
04/08/2021;7,20835E+11;28422900000;38368.4
05/08/2021;7,47086E+11;27751000000;39751.6
06/08/2021;7,68416E+11;38527900000;40825.4
07/08/2021;8,03853E+11;40840600000;42802.1
08/08/2021;8,38457E+11;42725300000;44647.6
09/08/2021;8,21705E+11;39633200000;43753.2
10/08/2021;8,61863E+11;42726700000;46311
11/08/2021;8,54345E+11;35669900000;45639.5
12/08/2021;8,57661E+11;35679800000;45652.1
13/08/2021;8,36055E+11;35838600000;44495.2
14/08/2021;8,95084E+11;34320900000;47717.3
15/08/2021;8,86594E+11;33294900000;47088.9
16/08/2021;8,82888E+11;32863900000;47025
17/08/2021;8,66391E+11;34221600000;46031.8
18/08/2021;8,36777E+11;34488100000;44534.5
19/08/2021;8,47143E+11;34669000000;45015.5
20/08/2021;8,67651E+11;38434800000;46745
21/08/2021;9,23013E+11;36497100000;49195.9
22/08/2021;9,2075E+11;42147700000;48933.7
23/08/2021;9,2563E+11;27110200000;49250.5
24/08/2021;9,30729E+11;35800300000;49518.6
25/08/2021;9,0249E+11;38387100000;47940.6
26/08/2021;9,21328E+11;33517300000;49002.7
27/08/2021;8,87832E+11;33774900000;47229.1
28/08/2021;9,2297E+11;34607900000;49083.1
29/08/2021;9,20018E+11;28491800000;48936.5
30/08/2021;9,19515E+11;26244800000;48907.3
31/08/2021;8,85729E+11;32326100000;47124.3
01/09/2021;8,90015E+11;34869000000;47335.4
02/09/2021;9,18058E+11;39060600000;48823.1
03/09/2021;9,27323E+11;39362800000;49338.8
04/09/2021;9,37296E+11;42934500000;49934.5
05/09/2021;9,40539E+11;36985800000;50013
06/09/2021;9,71284E+11;31765200000;51696.2
07/09/2021;9,92869E+11;37532600000;52739.8
08/09/2021;8,81944E+11;64010500000;46995.2
09/09/2021;8,66886E+11;48151100000;46085
10/09/2021;8,76179E+11;38581100000;46518.9
11/09/2021;8,42223E+11;38052000000;44802.6
12/09/2021;8,49828E+11;34160300000;45196.5
13/09/2021;8,69123E+11;27585900000;46195.2
14/09/2021;8,48993E+11;40683000000;45139.8
15/09/2021;8,86524E+11;38645600000;47135.4
16/09/2021;9,06728E+11;30037800000;48186.5
17/09/2021;9,00991E+11;31578800000;47879.5
18/09/2021;8,92585E+11;27731200000;47228.7
19/09/2021;9,07957E+11;27630500000;48266.6
20/09/2021;8,9156E+11;26163200000;47371
21/09/2021;8,05826E+11;41220000000;42932.9
22/09/2021;7,60802E+11;45940400000;40386.6
23/09/2021;8,20461E+11;36624200000;43587.2
24/09/2021;8,46616E+11;33594800000;44980.9
25/09/2021;8,09773E+11;42973100000;42752.2
26/09/2021;8,08279E+11;30898100000;42856.9
27/09/2021;8,25341E+11;30462800000;43336.9
28/09/2021;7,9489E+11;30483100000;42247.4
29/09/2021;7,75534E+11;29691900000;41010.4
30/09/2021;7,82626E+11;30068700000;41587.7
01/10/2021;8,27841E+11;30859900000;43859.3
02/10/2021;9,0693E+11;42089400000;48181.9
03/10/2021;9,00582E+11;29742100000;47777.8
04/10/2021;9,10331E+11;26034600000;48283
05/10/2021;9,27812E+11;32691800000;49260.2
06/10/2021;9,73041E+11;35480300000;51669
07/10/2021;1,04468E+12;48462400000;55415
08/10/2021;1,01525E+12;36549800000;53894.6
09/10/2021;1,01665E+12;33935500000;54010.9
10/10/2021;1,03852E+12;31927300000;55125.5
11/10/2021;1,03079E+12;38579300000;54711.9
12/10/2021;1,08474E+12;41913500000;57572.5
13/10/2021;1,06183E+12;40021400000;56335
14/10/2021;1,08337E+12;41216900000;57488
15/10/2021;1,0829E+12;35994600000;57452.4
16/10/2021;1,16478E+12;53653400000;61809
17/10/2021;1,15385E+12;35385500000;61165.6
18/10/2021;1,16065E+12;29626000000;61583.8
19/10/2021;1,17394E+12;39610200000;62018
20/10/2021;1,21758E+12;42550600000;64517.6
21/10/2021;1,25038E+12;40790800000;66237.5
22/10/2021;1,17893E+12;48710000000;62541.1
23/10/2021;1,15151E+12;40766500000;61029.3
24/10/2021;1,16117E+12;28505000000;61572.1
25/10/2021;1,15332E+12;29982500000;61173.2
26/10/2021;1,19213E+12;30852900000;63228.2
27/10/2021;1,1435E+12;33233700000;60604.2
28/10/2021;1,10575E+12;43976300000;58641
29/10/2021;1,14591E+12;52318600000;60767.6
30/10/2021;1,17805E+12;38649000000;62283.2
31/10/2021;1,16642E+12;31810200000;61837.3
01/11/2021;1,15984E+12;32494900000;61471.9
02/11/2021;1,15283E+12;35834700000;61121.8
03/11/2021;1,18695E+12;37335100000;63247.2
04/11/2021;1,18705E+12;36561400000;63130.9
05/11/2021;1,1571E+12;33152300000;61601.7
06/11/2021;1,15453E+12;31182100000;61247.4
07/11/2021;1,16249E+12;31423600000;61661.4
08/11/2021;1,19163E+12;24877900000;63153.2
09/11/2021;1,2788E+12;1,05426E+11;67617
10/11/2021;1,26812E+12;41207900000;67145.4
11/11/2021;1,22168E+12;48648600000;65061.1
12/11/2021;1,22861E+12;35457600000;65005.6
13/11/2021;1,21593E+12;36872600000;64432
14/11/2021;1,2203E+12;29677700000;64660.3
15/11/2021;1,23902E+12;26088500000;65649
16/11/2021;1,20671E+12;32107200000;63933.8
17/11/2021;1,14191E+12;48978400000;60448.6
18/11/2021;1,13814E+12;39200700000;60603.7
19/11/2021;1,07576E+12;41828500000;56987.3
20/11/2021;1,10359E+12;37851300000;58459.3
21/11/2021;1,1343E+12;29676600000;60082.9
22/11/2021;1,12061E+12;25743400000;59139.8
23/11/2021;1,06462E+12;34001500000;56386.9
24/11/2021;1,09038E+12;36421200000;57748.8
25/11/2021;1,08004E+12;31695400000;57198.2
26/11/2021;1,11218E+12;33721100000;58897.8
27/11/2021;1,01649E+12;41325800000;53827.8
28/11/2021;1,03078E+12;28256900000;54533.4
29/11/2021;1,08098E+12;27659500000;57237.7
30/11/2021;1,09257E+12;30985200000;57848.8
01/12/2021;1,0768E+12;35723000000;57011.3
02/12/2021;1,07984E+12;49383100000;57169.4
03/12/2021;1,06741E+12;36296300000;56508.3
04/12/2021;1,01604E+12;39527100000;53786
05/12/2021;9,30097E+11;55941400000;49162
06/12/2021;9,32015E+11;32826600000;49268.5
07/12/2021;9,53397E+11;36126000000;50461.6
08/12/2021;9,56961E+11;30083300000;50647.7
09/12/2021;9,548E+11;26590200000;50530.5
10/12/2021;9,04878E+11;27269400000;47885.9
11/12/2021;8,9392E+11;29611300000;47303.6
12/12/2021;9,30604E+11;24619100000;49242.3
13/12/2021;9,45932E+11;19871000000;50051.1
14/12/2021;8,8257E+11;29628200000;46696.3
15/12/2021;9,15016E+11;30152100000;48410.6
16/12/2021;9,25006E+11;33782600000;48936.9
17/12/2021;9,01558E+11;24699400000;47694.5
18/12/2021;8,75783E+11;30617800000;46328.7
19/12/2021;8,87944E+11;23305100000;46970.1
20/12/2021;8,84906E+11;23002900000;46807
21/12/2021;8,90809E+11;29356200000;47117
22/12/2021;9,29204E+11;25764100000;49145.2
23/12/2021;9,21888E+11;21887800000;48755.9
24/12/2021;9,60809E+11;26419700000;50900.6
25/12/2021;9,62312E+11;22535500000;50888.7
26/12/2021;9,581E+11;17235300000;50663.5
27/12/2021;9,61724E+11;19632000000;50852.9
28/12/2021;9,60281E+11;22793900000;50774.1
29/12/2021;9,02656E+11;29539000000;47725.1
30/12/2021;8,74314E+11;26348700000;46507
31/12/2021;8,92649E+11;23753900000;47191.9
01/01/2022;8,76193E+11;25895400000;46319.7
02/01/2022;9,04552E+11;18904600000;47816.1
03/01/2022;8,97536E+11;33756100000;47387.2
04/01/2022;8,8033E+11;21890000000;46531.1
05/01/2022;8,76243E+11;24896000000;45938
06/01/2022;8,27723E+11;31837600000;43647.1
07/01/2022;8,19523E+11;26366600000;43216.5
08/01/2022;7,87736E+11;79685300000;41527.2
09/01/2022;7,92893E+11;23337000000;41756.7
10/01/2022;7,91649E+11;18016700000;41862.4
11/01/2022;7,92408E+11;27984600000;41869.9
12/01/2022;8,09622E+11;22813600000;42777.2
13/01/2022;8,3246E+11;28250300000;43981.9
14/01/2022;8,06511E+11;43905700000;42608.4
15/01/2022;8,16129E+11;20238300000;43120.9
16/01/2022;8,168E+11;14651000000;43226.6
17/01/2022;8,16326E+11;14452300000;43119.8
18/01/2022;8,00823E+11;17694900000;42298.3
19/01/2022;8,03962E+11;18898000000;42395.5
20/01/2022;7,90508E+11;19626100000;41749.6
21/01/2022;7,74236E+11;20930200000;40707.7
22/01/2022;6,92855E+11;38297000000;36508.8
23/01/2022;6,66221E+11;35517300000;35180.4
24/01/2022;6,87576E+11;22865000000;36306.4
25/01/2022;6,96465E+11;36385200000;36774
26/01/2022;7,00571E+11;46168900000;36988.9
27/01/2022;7,00166E+11;26756900000;36870.4
28/01/2022;7,02311E+11;22057400000;37276.8
29/01/2022;7,17027E+11;19214100000;37852.6
30/01/2022;7,22829E+11;14178700000;38232.2
31/01/2022;7,1957E+11;11807200000;37983.2
01/02/2022;7,27905E+11;17731600000;38555.5
02/02/2022;7,36102E+11;17109100000;38835.7
03/02/2022;7,00646E+11;16709900000;37001
04/02/2022;7,03003E+11;16136300000;37101.4
05/02/2022;7,77355E+11;25347200000;41673.8
06/02/2022;7,86295E+11;16752100000;41493.7
07/02/2022;8,04942E+11;13206500000;42475.5
08/02/2022;8,33393E+11;24171900000;43910.9
09/02/2022;8,37407E+11;29025000000;44184.4
10/02/2022;8,4134E+11;19780600000;44383.9
11/02/2022;8,26942E+11;27877600000;43628.1
12/02/2022;8,03707E+11;23279100000;42445.4
13/02/2022;7,99547E+11;15479700000;42254.7
14/02/2022;8,0206E+11;12146400000;42247.8
15/02/2022;8,08281E+11;18090900000;42634.6
16/02/2022;8,48321E+11;19801100000;44574.3
17/02/2022;8,36256E+11;16847000000;44063.3
18/02/2022;7,70097E+11;22270700000;40563
19/02/2022;7,59882E+11;20130000000;40073.5
20/02/2022;7,61447E+11;11735200000;40192.8
21/02/2022;7,30382E+11;15998400000;38514
22/02/2022;7,03004E+11;25174900000;37060
23/02/2022;7,27094E+11;22212200000;38337.2
24/02/2022;7,08829E+11;18507900000;37372.3
25/02/2022;7,27658E+11;40839700000;38363.3
26/02/2022;7,45763E+11;22579200000;39316.2
27/02/2022;7,41084E+11;14568200000;39090.2
28/02/2022;7,1762E+11;19424400000;37803.6
01/03/2022;8,19019E+11;30634300000;43225.4
02/03/2022;8,41254E+11;27880800000;44459.6
03/03/2022;8,34438E+11;25616000000;43980.7
04/03/2022;8,07455E+11;22366200000;42492
05/03/2022;7,4381E+11;25121300000;39200.3
06/03/2022;7,48197E+11;14818200000;39463.1
07/03/2022;7,29502E+11;16995600000;38443
08/03/2022;7,23199E+11;24596400000;38076.5
09/03/2022;7,35454E+11;22556400000;38732.9
10/03/2022;7,9685E+11;29211700000;41986
11/03/2022;7,49384E+11;27653500000;39468.4
12/03/2022;7,38268E+11;23624200000;38775.2
13/03/2022;7,38457E+11;12440800000;38903.7
14/03/2022;7,18551E+11;14461600000;37852.5
15/03/2022;7,51354E+11;21251000000;39669.4
16/03/2022;7,47642E+11;20768800000;39331.8
17/03/2022;7,79761E+11;34974200000;41165.6
18/03/2022;7,78474E+11;18861600000;41001.7
19/03/2022;7,94379E+11;30316100000;41837.4
20/03/2022;8,00888E+11;16580700000;42201.9
21/03/2022;7,84054E+11;16856200000;41283.3
22/03/2022;7,79205E+11;21335900000;41061.8
23/03/2022;8,03937E+11;28688600000;42401.9
24/03/2022;8,10894E+11;21851900000;42802.2
25/03/2022;8,34251E+11;26212800000;43936.1
26/03/2022;8,42032E+11;26147800000;44331.8
27/03/2022;8,45235E+11;13676500000;44510.8
28/03/2022;8,87283E+11;22545400000;46715.1
29/03/2022;8,92748E+11;30051300000;46994.9
30/03/2022;9,0143E+11;26128000000;47459.3
31/03/2022;8,95356E+11;24497200000;47063.4
01/04/2022;8,6501E+11;27736500000;45528.4
02/04/2022;8,79144E+11;32948600000;46270.2
03/04/2022;8,7105E+11;24803800000;45842.1
04/04/2022;8,82347E+11;21510200000;46434.6
05/04/2022;8,85585E+11;28019300000;46622.6
06/04/2022;8,67247E+11;25474100000;45635.5
07/04/2022;8,20983E+11;34113800000;43198.8
08/04/2022;8,27033E+11;22960100000;43515.1
09/04/2022;8,04272E+11;24202900000;42315.7
10/04/2022;8,12734E+11;13949500000;42796.4
11/04/2022;8,03575E+11;14936300000;42274.9
12/04/2022;7,52681E+11;30168700000;39604
13/04/2022;7,64315E+11;27804700000;40205.7
14/04/2022;7,83561E+11;25453900000;41205.2
15/04/2022;7,59703E+11;22744800000;39959.5
16/04/2022;7,71667E+11;22053800000;40586.6
17/04/2022;7,7044E+11;15777800000;40450.4
18/04/2022;7,55627E+11;16627800000;39739.1
19/04/2022;7,76463E+11;30617000000;40833.5
20/04/2022;7,89142E+11;22717800000;41498.1
21/04/2022;7,87437E+11;24937700000;41397.2
22/04/2022;7,70787E+11;32131200000;40528.5
23/04/2022;7,56144E+11;46022100000;39756.8
24/04/2022;7,52414E+11;15010800000;39561.8
25/04/2022;7,52446E+11;16778700000;39469.1
26/04/2022;7,70112E+11;32883600000;40488.9
27/04/2022;7,25435E+11;31053000000;38134.2
28/04/2022;7,46473E+11;28170500000;39237.9
29/04/2022;7,56091E+11;31484600000;39741.8
30/04/2022;7,3583E+11;27758300000;38650.6
01/05/2022;7,19611E+11;20955800000;37820.6
02/05/2022;7,33295E+11;24857700000;38537.7
03/05/2022;7,33788E+11;29825300000;38561.6
04/05/2022;7,18542E+11;23070100000;37758.5
05/05/2022;7,55764E+11;31748900000;39699
06/05/2022;6,96021E+11;37402000000;36612.2
07/05/2022;6,87093E+11;32223300000;36116.4
08/05/2022;6,78702E+11;19130700000;35573.3
09/05/2022;6,48514E+11;30810600000;34070.3
10/05/2022;5,76198E+11;58369900000;30269.6
11/05/2022;5,90644E+11;54071400000;31026.9
12/05/2022;5,49294E+11;65985700000;28913.5
13/05/2022;5,55266E+11;61338100000;29126.1
14/05/2022;5,58053E+11;71541700000;29310.7
15/05/2022;5,73778E+11;25759500000;30189.3
16/05/2022;5,96346E+11;22948100000;31319.3
17/05/2022;5,69802E+11;28418200000;29923.6
18/05/2022;5,81273E+11;24964700000;30502.2
19/05/2022;5,47927E+11;26219400000;28772.2
20/05/2022;5,78678E+11;29190100000;30382.4
21/05/2022;5,57202E+11;25980900000;29256.8
22/05/2022;5,61696E+11;13561000000;29491.5
23/05/2022;5,7809E+11;17199900000;30351.1
24/05/2022;5,55459E+11;26646800000;29163.2
25/05/2022;5,64885E+11;23486400000;29655
26/05/2022;5,63577E+11;23108800000;29584.9
27/05/2022;5,59066E+11;31972000000;29346.8
28/05/2022;5,45753E+11;31756300000;28646.7
29/05/2022;5,54939E+11;15406500000;29088.2
30/05/2022;5,61771E+11;14496100000;29492.5
31/05/2022;6,04927E+11;34891300000;31740.9
01/06/2022;6,07393E+11;29770600000;31865.8
02/06/2022;5,69002E+11;35553300000;29833.5
03/06/2022;5,80863E+11;24232400000;30481
04/06/2022;5,66276E+11;21997900000;29714.1
05/06/2022;5,6834E+11;12911400000;29872.4
06/06/2022;5,7021E+11;13395200000;29917.8
07/06/2022;5,97967E+11;27644800000;31372.6
08/06/2022;5,97206E+11;36111300000;31265.5
09/06/2022;5,76239E+11;27080300000;30229.2
10/06/2022;5,7382E+11;18871600000;30101.2
11/06/2022;5,54623E+11;25663100000;29101.3
12/06/2022;5,40789E+11;22518400000;28374.1
13/06/2022;5,14202E+11;29834100000;26767.3
14/06/2022;4,29492E+11;64852500000;22525.8
15/06/2022;4,23044E+11;47639500000;22244.8
16/06/2022;4,29888E+11;52027200000;22529.2
17/06/2022;3,89182E+11;27449300000;20408.7
18/06/2022;3,91442E+11;24232900000;20473.1
19/06/2022;3,62304E+11;38920600000;19047.4
20/06/2022;3,90555E+11;32488100000;20516.4
21/06/2022;3,92793E+11;28346400000;20636.8
22/06/2022;3,9506E+11;25340600000;20700.9
23/06/2022;3,81616E+11;24955500000;19983.6
24/06/2022;4,02496E+11;23655100000;21100.3
25/06/2022;4,07086E+11;21955700000;21262.7
26/06/2022;4,10111E+11;16152400000;21525.9
27/06/2022;4,01646E+11;15392700000;21052.8
28/06/2022;3,95915E+11;17719000000;20751.5
29/06/2022;3,86607E+11;18161200000;20282.5
30/06/2022;3,84068E+11;20744300000;20108.5
01/07/2022;3,65984E+11;22816500000;19608.4
02/07/2022;3,70917E+11;28756800000;19407.4
03/07/2022;3,67707E+11;15601700000;19268.2
04/07/2022;3,68549E+11;13977000000;19310.2
05/07/2022;3,86425E+11;18634900000;20257
06/07/2022;3,85302E+11;23623300000;20188.8
07/07/2022;3,9248E+11;21755500000;20566.7
08/07/2022;4,14056E+11;21927100000;21660.6
09/07/2022;4,1769E+11;46645400000;21858.8
10/07/2022;4,1246E+11;26211600000;21589.6
11/07/2022;3,9825E+11;25038000000;20859.8
12/07/2022;3,82E+11;21319500000;19998.5
13/07/2022;3,70192E+11;22075000000;19350.7
14/07/2022;3,85463E+11;28560000000;20225.2
15/07/2022;3,93104E+11;28732400000;20574.8
16/07/2022;3,97285E+11;46542200000;20794.8
17/07/2022;4,04706E+11;42051100000;21193.1
18/07/2022;3,97661E+11;29615800000;20824.4
19/07/2022;4,25757E+11;58636700000;22395.4
20/07/2022;4,45889E+11;57338200000;23366.9
21/07/2022;4,4613E+11;40775700000;23313.3
22/07/2022;4,4238E+11;63224300000;23155.2
23/07/2022;4,33486E+11;40304400000;22696.9
24/07/2022;4,29803E+11;42519300000;22506.2
25/07/2022;4,3382E+11;33108900000;22613.7
26/07/2022;4,0748E+11;42667500000;21330.3
27/07/2022;4,05692E+11;53995600000;21235.6
28/07/2022;4,37194E+11;54498300000;22908.9
29/07/2022;4,54807E+11;55609600000;23822.1
30/07/2022;4,59609E+11;41089300000;23847.6
31/07/2022;4,51727E+11;62102100000;23653.5
01/08/2022;4,47051E+11;31786700000;23379.7
02/08/2022;4,45959E+11;44489800000;23333.8
03/08/2022;4,40955E+11;35151100000;23053.8
04/08/2022;4,37036E+11;41334600000;22860.4
05/08/2022;4,32421E+11;23624900000;22678.4
06/08/2022;4,43822E+11;27040200000;23225
07/08/2022;4,39415E+11;14439700000;22984.6
08/08/2022;4,42979E+11;14324000000;23197.6
09/08/2022;4,55451E+11;27756700000;23823.7
10/08/2022;4,43383E+11;29738100000;23203.7
11/08/2022;4,5727E+11;32216000000;23948.8
12/08/2022;4,58071E+11;33892900000;23948.8
13/08/2022;4,66766E+11;25195200000;24411.4
14/08/2022;4,67078E+11;22240600000;24433.7
15/08/2022;4,64896E+11;21287600000;24312.5
16/08/2022;4,62437E+11;33404800000;24179
17/08/2022;4,56791E+11;24971300000;23913.3
18/08/2022;4,47016E+11;29567400000;23359.4
19/08/2022;4,44846E+11;20228200000;23248.4
20/08/2022;4,0081E+11;35142400000;20945.8
21/08/2022;4,04925E+11;23809700000;21175.2
22/08/2022;4,13579E+11;20476200000;21615.8
23/08/2022;4,08409E+11;28856900000;21387.7
24/08/2022;4,12338E+11;29331100000;21562.5
25/08/2022;4,09503E+11;26855900000;21395.5
26/08/2022;4,13843E+11;26768000000;21618
27/08/2022;3,87215E+11;34910700000;20271.3
28/08/2022;3,83791E+11;24463200000;20070
29/08/2022;3,76181E+11;19781800000;19659.2
30/08/2022;3,89119E+11;28706300000;20308.9
31/08/2022;3,79555E+11;30309000000;19805.4
01/09/2022;3,83348E+11;27825800000;20023.6
02/09/2022;3,85028E+11;25616700000;20154
03/09/2022;3,81788E+11;24078000000;19941.5
04/09/2022;3,79422E+11;20048200000;19814.6
05/09/2022;3,82421E+11;21537500000;19980
06/09/2022;3,78685E+11;23523000000;19785.7
07/09/2022;3,6121E+11;39940300000;18859.5
08/09/2022;3,6934E+11;30517900000;19280.6
09/09/2022;3,69723E+11;28936900000;19322.8
10/09/2022;4,08976E+11;42487100000;21359.6
11/09/2022;4,15975E+11;35941400000;21707.4
12/09/2022;4,16074E+11;31266300000;21739.8
13/09/2022;4,27474E+11;44006500000;22339.7
14/09/2022;3,8653E+11;46489900000;20185
15/09/2022;3,87486E+11;35789000000;20255.9
16/09/2022;3,77719E+11;33716000000;19702.2
17/09/2022;3,77989E+11;30187700000;19764.4
18/09/2022;3,85487E+11;23394500000;20131.7
19/09/2022;3,72598E+11;28689800000;19437.2
20/09/2022;3,74524E+11;39507900000;19570.4
21/09/2022;3,61981E+11;33890600000;18869.9
22/09/2022;3,55194E+11;41060000000;18539.6
23/09/2022;3,72076E+11;37660900000;19464.3
24/09/2022;3,70913E+11;35506100000;19291.9
25/09/2022;3,63169E+11;24644400000;18940
26/09/2022;3,60257E+11;21516400000;18809.4
27/09/2022;3,67613E+11;42560200000;19219.7
28/09/2022;3,66383E+11;52482600000;19116.3
29/09/2022;3,72892E+11;47494300000;19444.8
30/09/2022;3,74831E+11;37537700000;19563.8
01/10/2022;3,73222E+11;37848700000;19476.9
02/10/2022;3,70205E+11;15943500000;19314.5
03/10/2022;3,66196E+11;17859700000;19065.2
04/10/2022;3,75768E+11;26634200000;19620.6
05/10/2022;3,90178E+11;30974500000;20345.4
06/10/2022;3,86369E+11;29366300000;20161.8
07/10/2022;3,82506E+11;31354800000;19949.1
08/10/2022;3,73171E+11;25445000000;19457.3
09/10/2022;3,72392E+11;12996200000;19418
10/10/2022;3,72265E+11;14404600000;19448.1
11/10/2022;3,67207E+11;23743500000;19142.7
12/10/2022;3,65119E+11;25102700000;19058.6
13/10/2022;3,67302E+11;22339100000;19153
14/10/2022;3,71647E+11;37194500000;19383.9
15/10/2022;3,67585E+11;34806700000;19198.1
16/10/2022;3,6587E+11;13103100000;19072.8
17/10/2022;3,69553E+11;15683300000;19272.9
18/10/2022;3,75052E+11;23713900000;19557.9
19/10/2022;3,71197E+11;25848200000;19348
20/10/2022;3,67085E+11;23047100000;19134.2
21/10/2022;3,65099E+11;25712500000;19031.2
22/10/2022;3,67999E+11;30297300000;19173.3
23/10/2022;3,68485E+11;13362500000;19203.9
24/10/2022;3,75197E+11;19928800000;19574.8
25/10/2022;3,70623E+11;28657200000;19316.9
26/10/2022;3,85477E+11;39846300000;20095.2
27/10/2022;3,98675E+11;50667000000;20774.2
